Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52
1906,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20A%20Roadmap%20for%20Mobile%20and%20Cloud%20Services%20for%20Digital%20Health..txt,0.24084507,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.015492958,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.015492958,0.001408451,0.001408451,0.001408451,0.001408451,0.043661972,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.297183099,0.001408451,0.001408451,0.029577465,0.029577465,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.015492958,0.001408451,0.001408451,0.001408451,0.043661972,0.184507042,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.029577465,0.001408451,0.001408451
1907,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20Advances%20in%20Web%20Services%20Research..txt,0.001282051,0.001282051,0.232051282,0.001282051,0.001282051,0.03974359,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.014102564,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.603846154,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.014102564,0.014102564,0.001282051,0.001282051,0.014102564,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.001282051,0.014102564,0.001282051,0.001282051,0.001282051
1908,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20Cloud%20Services%20Meet%20Big%20Data%20-%20Part%20II..txt,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.189583333,0.10625,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.04375,0.022916667,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.397916667,0.002083333,0.10625,0.002083333,0.002083333,0.04375,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333,0.002083333
1909,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20Cloud%20Services%20Meet%20Big%20Data..txt,0.001030928,0.011340206,0.11443299,0.001030928,0.001030928,0.23814433,0.124742268,0.001030928,0.011340206,0.001030928,0.011340206,0.001030928,0.031958763,0.001030928,0.001030928,0.042268041,0.021649485,0.001030928,0.062886598,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.17628866,0.001030928,0.001030928,0.001030928,0.021649485,0.001030928,0.001030928,0.011340206,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.021649485,0.001030928,0.062886598,0.001030928,0.001030928,0.001030928
1910,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20Data-Centric%20Big%20Services..txt,0.043617021,0.00106383,0.043617021,0.011702128,0.00106383,0.022340426,0.415957447,0.011702128,0.00106383,0.00106383,0.00106383,0.00106383,0.011702128,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.022340426,0.011702128,0.00106383,0.118085106,0.011702128,0.00106383,0.00106383,0.064893617,0.00106383,0.043617021,0.011702128,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.011702128,0.00106383,0.00106383,0.00106383,0.00106383,0.00106383,0.075531915,0.00106383,0.032978723,0.00106383
1911,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20In%20Search%20of%20a%20New%20Alignment%20in%20Service%20Research-Dual-Journal%20Special%20Sections..txt,0.025925926,0.001234568,0.001234568,0.025925926,0.013580247,0.038271605,0.013580247,0.013580247,0.001234568,0.001234568,0.001234568,0.001234568,0.001234568,0.013580247,0.001234568,0.050617284,0.013580247,0.001234568,0.013580247,0.001234568,0.001234568,0.013580247,0.001234568,0.001234568,0.001234568,0.038271605,0.519753086,0.001234568,0.001234568,0.001234568,0.001234568,0.062962963,0.001234568,0.001234568,0.001234568,0.038271605,0.013580247,0.001234568,0.001234568,0.001234568,0.001234568,0.025925926,0.013580247,0.001234568,0.001234568,0.001234568,0.013580247,0.001234568,0.001234568,0.001234568
1912,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20Recent%20Advances%20in%20Web%20Services%20Research..txt,0.001351351,0.001351351,0.163513514,0.014864865,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.041891892,0.001351351,0.001351351,0.582432432,0.001351351,0.001351351,0.001351351,0.014864865,0.001351351,0.001351351,0.001351351,0.028378378,0.001351351,0.041891892,0.001351351,0.001351351,0.001351351,0.001351351,0.001351351,0.028378378,0.001351351,0.014864865,0.001351351,0.001351351,0.001351351,0.014864865,0.001351351
1913,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20Recommendation%20Techniques%20for%20Services%20Computing%20and%20Cloud%20Computing..txt,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.104123711,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.011340206,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.444329897,0.001030928,0.011340206,0.011340206,0.001030928,0.001030928,0.093814433,0.011340206,0.083505155,0.001030928,0.062886598,0.001030928,0.001030928,0.001030928,0.001030928,0.05257732,0.001030928,0.042268041,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.031958763
1914,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20Security%20and%20Dependability%20in%20SOA%20and%20Business%20Processes..txt,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.292857143,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.007142857,0.078571429,0.007142857,0.007142857,0.007142857,0.292857143,0.007142857,0.007142857
1915,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20Services%20Composition%20and%20Virtualization%20Technologies..txt,0.001785714,0.126785714,0.001785714,0.001785714,0.001785714,0.073214286,0.001785714,0.001785714,0.001785714,0.001785714,0.019642857,0.001785714,0.001785714,0.001785714,0.001785714,0.091071429,0.001785714,0.001785714,0.055357143,0.001785714,0.073214286,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.305357143,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714,0.0375,0.001785714,0.001785714,0.001785714,0.073214286,0.001785714,0.001785714,0.001785714,0.001785714,0.055357143,0.019642857,0.001785714,0.001785714,0.001785714,0.001785714,0.001785714
1916,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20Special%20Issue%20on%20Clouds%20for%20Social%20Computing..txt,0.103061224,0.001020408,0.001020408,0.001020408,0.01122449,0.174489796,0.001020408,0.021428571,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.245918367,0.001020408,0.001020408,0.001020408,0.021428571,0.001020408,0.001020408,0.062244898,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.001020408,0.07244898,0.001020408,0.194897959,0.001020408,0.001020408,0.021428571,0.001020408,0.001020408,0.001020408,0.031632653
1917,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20Special%20Issue%20on%20Cyber-Physical%20Systems%20and%20Services..txt,0.156880734,0.000917431,0.000917431,0.000917431,0.010091743,0.000917431,0.083486239,0.000917431,0.000917431,0.000917431,0.000917431,0.019266055,0.083486239,0.083486239,0.000917431,0.000917431,0.028440367,0.010091743,0.019266055,0.083486239,0.000917431,0.000917431,0.000917431,0.000917431,0.000917431,0.010091743,0.09266055,0.000917431,0.000917431,0.000917431,0.055963303,0.010091743,0.000917431,0.028440367,0.019266055,0.010091743,0.000917431,0.000917431,0.028440367,0.000917431,0.010091743,0.000917431,0.000917431,0.000917431,0.000917431,0.000917431,0.000917431,0.000917431,0.000917431,0.129357798
1918,file:/C:/mallet/sample-data/abstract/Guest%20Editorial-+-%20Special%20Section%20on%20Requirements%20Engineering%20for%20Services—Challenges%20and%20Practices..txt,0.012941176,0.001176471,0.001176471,0.001176471,0.036470588,0.001176471,0.001176471,0.001176471,0.012941176,0.012941176,0.071764706,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.083529412,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.624705882,0.001176471,0.036470588,0.012941176,0.001176471,0.001176471,0.024705882,0.001176471,0.001176471,0.001176471,0.012941176,0.001176471,0.001176471,0.012941176,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471
1919,file:/C:/mallet/sample-data/abstract/Guided%20Analytic%20Workflows%20through%20Service%20Composition%20for%20Population%20Health%20Studies..txt,0.000840336,0.02605042,0.000840336,0.000840336,0.042857143,0.000840336,0.160504202,0.000840336,0.000840336,0.02605042,0.009243697,0.000840336,0.000840336,0.000840336,0.000840336,0.000840336,0.000840336,0.000840336,0.02605042,0.000840336,0.034453782,0.000840336,0.000840336,0.000840336,0.000840336,0.042857143,0.017647059,0.000840336,0.000840336,0.000840336,0.009243697,0.000840336,0.000840336,0.000840336,0.000840336,0.08487395,0.000840336,0.15210084,0.000840336,0.000840336,0.000840336,0.168907563,0.000840336,0.000840336,0.000840336,0.000840336,0.000840336,0.168907563,0.000840336,0.000840336
1920,file:/C:/mallet/sample-data/abstract/Guiding%20the%20Service%20Composition%20Process%20with%20Temporal%20Business%20Rules..txt,0.001315789,0.001315789,0.001315789,0.014473684,0.001315789,0.001315789,0.001315789,0.001315789,0.027631579,0.001315789,0.001315789,0.001315789,0.080263158,0.001315789,0.001315789,0.001315789,0.185526316,0.001315789,0.001315789,0.001315789,0.001315789,0.014473684,0.093421053,0.001315789,0.001315789,0.001315789,0.001315789,0.106578947,0.001315789,0.014473684,0.119736842,0.001315789,0.001315789,0.001315789,0.172368421,0.001315789,0.001315789,0.040789474,0.040789474,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.001315789,0.014473684,0.027631579
1921,file:/C:/mallet/sample-data/abstract/h-IQ-+-%20Human%20Intelligence%20for%20Quality%20of%20Service%20Delivery%20Data..txt,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.083505155,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.062886598,0.001030928,0.145360825,0.001030928,0.001030928,0.083505155,0.001030928,0.001030928,0.073195876,0.001030928,0.135051546,0.001030928,0.083505155,0.001030928,0.001030928,0.011340206,0.001030928,0.073195876,0.001030928,0.011340206,0.011340206,0.001030928,0.001030928,0.001030928,0.001030928,0.145360825,0.001030928,0.001030928,0.001030928,0.001030928,0.021649485,0.001030928,0.001030928,0.001030928,0.021649485
1922,file:/C:/mallet/sample-data/abstract/Haley-+-%20A%20Hierarchical%20Framework%20for%20Logical%20Composition%20ofWeb%20Services..txt,0.001075269,0.001075269,0.162365591,0.001075269,0.108602151,0.001075269,0.001075269,0.011827957,0.001075269,0.001075269,0.001075269,0.001075269,0.011827957,0.05483871,0.011827957,0.001075269,0.097849462,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.05483871,0.097849462,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.001075269,0.248387097,0.001075269,0.05483871,0.001075269,0.001075269,0.011827957,0.001075269,0.001075269,0.001075269,0.001075269,0.022580645,0.001075269,0.001075269,0.001075269,0.001075269,0.011827957
1923,file:/C:/mallet/sample-data/abstract/Handling%20Concept%20Drift%20in%20Predictive%20Process%20Monitoring..txt,0.01375,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.01375,0.00125,0.00125,0.21375,0.10125,0.00125,0.02625,0.00125,0.06375,0.03875,0.02625,0.01375,0.00125,0.00125,0.00125,0.15125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.00125,0.16375,0.00125,0.00125,0.00125,0.01375,0.00125,0.00125,0.00125,0.01375,0.10125,0.00125,0.00125,0.00125,0.00125,0.00125
1924,file:/C:/mallet/sample-data/abstract/Handling%20Uncertainty%20in%20Data%20Services%20Composition..txt,0.001639344,0.001639344,0.329508197,0.001639344,0.001639344,0.001639344,0.116393443,0.050819672,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.001639344,0.03442623,0.001639344,0.018032787,0.001639344,0.001639344,0.001639344,0.116393443,0.001639344,0.001639344,0.018032787,0.001639344,0.001639344,0.001639344,0.001639344,0.03442623,0.001639344,0.001639344,0.001639344,0.001639344,0.018032787,0.001639344,0.018032787,0.050819672,0.001639344,0.116393443,0.001639344,0.018032787,0.001639344,0.001639344,0.001639344
1925,file:/C:/mallet/sample-data/abstract/Handling%20User%20Preferences%20and%20Added%20Value%20in%20Discovery%20of%20Semantic%20Web%20Services..txt,0.002,0.002,0.002,0.002,0.002,0.002,0.022,0.022,0.002,0.002,0.002,0.002,0.002,0.082,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.042,0.022,0.002,0.002,0.002,0.002,0.002,0.582,0.062,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.022,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.022,0.042
1926,file:/C:/mallet/sample-data/abstract/HAWKS-+-%20A%20System%20for%20Highly%20Available%20Executions%20of%20Workflows..txt,0.000980392,0.020588235,0.000980392,0.000980392,0.000980392,0.000980392,0.000980392,0.000980392,0.000980392,0.000980392,0.020588235,0.000980392,0.010784314,0.000980392,0.000980392,0.000980392,0.128431373,0.17745098,0.000980392,0.000980392,0.000980392,0.010784314,0.000980392,0.010784314,0.000980392,0.000980392,0.000980392,0.000980392,0.000980392,0.000980392,0.05,0.000980392,0.000980392,0.000980392,0.000980392,0.000980392,0.000980392,0.216666667,0.069607843,0.010784314,0.059803922,0.000980392,0.000980392,0.000980392,0.030392157,0.000980392,0.000980392,0.000980392,0.000980392,0.148039216
1927,file:/C:/mallet/sample-data/abstract/Health%20Cloud-+-%20An%20Enabler%20for%20Healthcare%20Transformation..txt,0.001428571,0.001428571,0.001428571,0.001428571,0.015714286,0.044285714,0.287142857,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.072857143,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.001428571,0.144285714,0.001428571,0.001428571,0.001428571,0.044285714,0.001428571,0.015714286,0.001428571,0.001428571,0.001428571,0.015714286,0.001428571,0.001428571,0.001428571,0.001428571,0.187142857,0.001428571,0.001428571,0.001428571,0.015714286,0.001428571,0.101428571,0.001428571,0.001428571
1928,file:/C:/mallet/sample-data/abstract/Health%20Identification%20and%20Outcome%20Prediction%20for%20Outsourcing%20Services%20Based%20on%20Textual%20Comments..txt,0.000813008,0.017073171,0.000813008,0.000813008,0.106504065,0.017073171,0.000813008,0.000813008,0.000813008,0.000813008,0.000813008,0.000813008,0.017073171,0.000813008,0.106504065,0.000813008,0.000813008,0.000813008,0.008943089,0.000813008,0.000813008,0.000813008,0.000813008,0.000813008,0.000813008,0.008943089,0.025203252,0.000813008,0.000813008,0.000813008,0.212195122,0.000813008,0.106504065,0.000813008,0.000813008,0.204065041,0.000813008,0.000813008,0.000813008,0.000813008,0.000813008,0.049593496,0.000813008,0.000813008,0.049593496,0.000813008,0.000813008,0.000813008,0.000813008,0.041463415
1929,file:/C:/mallet/sample-data/abstract/Health%20Monitoring%20and%20Management%20Using%20Internet-of-Things%20(IoT)%20Sensing%20with%20Cloud-Based%20Processing-+-%20Opportunities%20and%20Challenges..txt,0.21047619,0.000952381,0.000952381,0.02,0.039047619,0.000952381,0.067619048,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.02952381,0.000952381,0.000952381,0.000952381,0.000952381,0.058095238,0.02952381,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.067619048,0.000952381,0.000952381,0.000952381,0.02952381,0.000952381,0.000952381,0.000952381,0.000952381,0.000952381,0.02952381,0.000952381,0.000952381,0.000952381,0.02952381,0.181904762,0.000952381,0.000952381,0.058095238,0.000952381,0.000952381,0.000952381,0.000952381,0.115238095
1930,file:/C:/mallet/sample-data/abstract/Heuristic%20Based%20Time-Aware%20Service%20Selection%20Approach..txt,0.000943396,0.444339623,0.000943396,0.000943396,0.000943396,0.010377358,0.000943396,0.010377358,0.000943396,0.000943396,0.000943396,0.000943396,0.000943396,0.019811321,0.000943396,0.000943396,0.000943396,0.000943396,0.000943396,0.000943396,0.000943396,0.000943396,0.000943396,0.010377358,0.000943396,0.000943396,0.000943396,0.000943396,0.019811321,0.000943396,0.000943396,0.000943396,0.085849057,0.000943396,0.000943396,0.000943396,0.302830189,0.000943396,0.000943396,0.000943396,0.000943396,0.000943396,0.000943396,0.000943396,0.000943396,0.000943396,0.000943396,0.010377358,0.010377358,0.038679245
1931,file:/C:/mallet/sample-data/abstract/Heuristic%20Recovery%20of%20Missing%20Events%20in%20Process%20Logs..txt,0.013253012,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.013253012,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.326506024,0.04939759,0.001204819,0.001204819,0.001204819,0.013253012,0.001204819,0.001204819,0.001204819,0.013253012,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.037349398,0.145783133,0.001204819,0.001204819,0.001204819,0.26626506,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.001204819,0.061445783,0.001204819,0.013253012,0.001204819,0.001204819,0.001204819
